created_at,label,category,tokenization,full_text,id_str,favorite_count,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
Mon May 13 23:57:36 +0000 2024,1.0,neutral,"['kompascom', 'banjir', 'bandang', 'sumbar', 'cukup', 'bikin', 'miris', 'karena', 'para', 'pakar', 'daerah', 'sendiri', 'udah', 'ulang', 'kali', 'ingat', 'bahaya', 'banjir', 'tapi', 'nggak', 'gubris', 'httpstcohupytop7ni']",kompascom banjir bandang sumbar cukup bikin miris karena para pakar daerah sendiri udah berulang kali mengingatkan bahaya banjir tapi nggak digubris https tcohupytop7ni,1790169557627465926,0,https://pbs.twimg.com/media/GNf1tnKa0AADyqs.jpg,kompascom,in,Indonesia,0,0,0,https://twitter.com/affandi_satya/status/1790169557627465926,1690021130902409216,affandi_satya
Mon May 13 23:40:32 +0000 2024,1.0,neutral,"['bmkg', 'cari', 'koran', 'banjir', 'bandang', 'sumbar', 'baik', 'pagi', 'hingga', 'siang', 'hari', 'sore', 'turun', 'hujan', 'lebat', 'httpstcoxarq5cpo5r']",bmkg pencarian koran banjir bandang sumbar sebaiknya pagi hingga siang hari sore turun hujan lebat https tcoxarq5cpo5r,1790165258822357142,1,,,in,Padang,0,0,0,https://twitter.com/CelahSumbar/status/1790165258822357142,1655524487646048256,CelahSumbar
Mon May 13 23:25:10 +0000 2024,1.0,neutral,"['korban', 'tinggal', 'akibat', 'banjir', 'lahar', 'dingin', 'gunung', 'marapi', 'maupun', 'banjir', 'bandang', 'di', '3', 'wilayah', 'di', 'provinsi', 'sumbar', 'capai', '47', 'orang', 'per', 'senin', '135', 'httpstco80k79fsj93', 'beritasonora', 'via', 'kompascom']",korban meninggal akibat banjir lahar dingin gunung marapi maupun banjir bandang di 3 wilayah di provinsi sumbar mencapai 47 orang per senin 135 https tco80k79fsj93 beritasonora via kompascom,1790161391841919184,0,,,in,"Jakarta Barat, DKI Jakarta",0,0,0,https://twitter.com/SonoraFM92/status/1790161391841919184,180696019,SonoraFM92
Mon May 13 23:12:04 +0000 2024,1.0,neutral,"['arie kriting', 'mirip', 'di', 'sumbar', 'sekarang', 'abis', 'kena', 'musibah', 'banjir', 'bandang', 'eh', 'pada', 'bilang', 'makanya', 'kalo', 'mau', 'di', 'bangun', 'tol', 'jangan', 'nolak', 'yg', 'salah', 'jalan', 'bukan', 'sebab', 'banjir', 'bandang']",arie_kriting mirip di sumbar sekarang abis kena musibah banjir bandang eh pada bilang makanya kalo mau di bangun tol jangan nolak yg salah jalannya bukan penyebab banjir bandangnya,1790158096649871732,0,,Arie_Kriting,in,,0,0,0,https://twitter.com/MenaraPandang/status/1790158096649871732,919177936174854144,MenaraPandang
Mon May 13 23:07:34 +0000 2024,1.0,neutral,"['korban', 'tinggal', 'akibat', 'banjir', 'lahar', 'dingin', 'gunung', 'marapi', 'maupun', 'banjir', 'bandang', 'di', '3', 'wilayah', 'di', 'provinsi', 'sumbar', 'capai', '47', 'orang', 'per', 'senin', '135', 'httpstcojh7x025kgp']",korban meninggal akibat banjir lahar dingin gunung marapi maupun banjir bandang di 3 wilayah di provinsi sumbar mencapai 47 orang per senin 135 https tcojh7x025kgp,1790156964791787892,4,,,in,Jakarta,0,0,2,https://twitter.com/kompascom/status/1790156964791787892,23343960,kompascom
Mon May 13 22:55:49 +0000 2024,1.0,neutral,"['kepala', 'bmkg', 'dwikorita', 'karnawati', 'sebut', 'hujan', 'dengan', 'intensitas', 'sedang', 'hingga', 'sangat', 'lebat', 'rupa', 'picu', 'banjir', 'bandang', 'banjir', 'lahar', 'hujan', 'dan', 'longsor', 'yang', 'landa', 'tiga', 'kabupaten', 'dan', 'kota', 'di', 'sumbar', 'yaitu', 'agam', 'tanah', 'datar', 'dan', 'padangpanjang', 'httpstcoaq2fxdooid']",kepala bmkg dwikorita karnawati menyebut hujan dengan intensitas sedang hingga sangat lebat merupakan pemicu banjir bandang banjir lahar hujan dan longsor yang melanda tiga kabupaten dan kota di sumbar yaitu agam tanah datar dan padangpanjang https tcoaq2fxdooid,1790154006553330114,0,,,in,Indonesia,0,0,0,https://twitter.com/wanalokadotcom/status/1790154006553330114,796595577953853440,wanalokadotcom
Mon May 13 22:38:49 +0000 2024,1.0,neutral,"['sangat', 'lega', 'ya', 'ini', 'karena', 'stok', 'bbm', 'dan', 'lpg', 'aman', 'di', 'wilayah', 'dampak', 'banjir', 'bandang', 'sumbar', 'terimakasih', 'ptm patraniaga', 'httpstcoeidwuswoz9']",sangat lega ya ini karena stok bbm dan lpg aman di wilayah terdampak banjir bandang sumbar terimakasih ptm_patraniaga https tcoeidwuswoz9,1790149727256035405,0,https://pbs.twimg.com/media/GNfjrWRbgAAJs6c.jpg,,in,,0,0,0,https://twitter.com/Di11Ela/status/1790149727256035405,1531132018503090176,Di11Ela
Mon May 13 22:36:11 +0000 2024,1.0,neutral,"['sangat', 'lega', 'sih', 'ini', 'karena', 'ptm patraniaga', 'pasti', 'stok', 'bbm', 'dan', 'lpg', 'aman', 'di', 'wilayah', 'dampak', 'banjir', 'bandang', 'di', 'sumbar', 'httpstcoebdbgwwlsv']",sangat melegakan sih ini karena ptm_patraniaga pastikan stok bbm dan lpg aman di wilayah terdampak banjir bandang di sumbar https tcoebdbgwwlsv,1790149065520636033,0,https://pbs.twimg.com/media/GNfjEEMbIAAhBAd.jpg,,in,,0,0,0,https://twitter.com/ItsmeAska11/status/1790149065520636033,1509299106380148736,ItsmeAska11
Mon May 13 22:34:54 +0000 2024,1.0,neutral,"['alhamdulillah', 'ya', 'ptm patraniaga', 'ini', 'pasti', 'stok', 'bbm', 'dan', 'lpg', 'aman', 'di', 'wilayah', 'dampak', 'banjir', 'bandang', 'sumbar', 'httpstcoo3houi5lla']",alhamdulillah ya ptm_patraniaga ini memastikan stok bbm dan lpg aman di wilayah terdampak banjir bandang sumbar https tcoo3houi5lla,1790148742563459544,0,https://pbs.twimg.com/media/GNfiyz9bAAAJAHH.jpg,,in,,0,0,0,https://twitter.com/Mariaanwew/status/1790148742563459544,1651520150649331713,Mariaanwew
Mon May 13 22:15:21 +0000 2024,1.0,food,"['masyarakat', 'yg', 'dampak', 'banjir', 'bandang', 'di', 'sumbar', 'tak', 'perlu', 'risau', 'masalah', 'bbm', 'dan', 'lpg', 'sebab', 'stok', 'nya', 'pasti', 'ptm patraniaga', 'aman', 'httpstco1csxl9tbnz']",masyarakat yg terdampak banjir bandang di sumbar tak perlu risau masalah bbm dan lpg sebab stok nya dipastikan ptm_patraniaga aman https tco1csxl9tbnz,1790143825635348574,0,https://pbs.twimg.com/media/GNfeOGgaIAAbSMc.jpg,,in,.,0,0,0,https://twitter.com/CharitaSayank/status/1790143825635348574,1595876901477928962,CharitaSayank
Mon May 13 22:14:33 +0000 2024,1.0,food,"['proses', 'distribusi', 'bbm', 'dan', 'lpg', 'di', 'wilayah', 'dampak', 'banjir', 'bandang', 'sumbar', 'pasti', 'ptm patraniaga', 'aman', 'dan', 'lancar', 'jadi', 'tak', 'perlu', 'khawatir', 'httpstcorpuund9reh']",proses distribusi bbm dan lpg di wilayah terdampak banjir bandang sumbar dipastikan ptm_patraniaga aman dan lancar jadi tak perlu khawatir https tcorpuund9reh,1790143623276978345,0,https://pbs.twimg.com/media/GNfeFcxbgAANtXE.jpg,,in,,0,0,0,https://twitter.com/munawar_siful/status/1790143623276978345,1593507988299722752,munawar_siful
Mon May 13 22:13:35 +0000 2024,1.0,evacuation route,"['mantap', 'ptm patraniaga', 'distribusi', 'pasok', 'bbm', 'dan', 'lpg', 'lancar', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'di', 'sumbar', 'pertamina', 'juga', 'telah', 'mengaktifakan', 'skema', 'alternatif', 'mobil', 'tangki', 'guna', 'antisipasi', 'akses', 'jalan', 'yg', 'putus', 'httpstcoyhuoyqcyck']",mantap ptm_patraniaga distribusi pasokan bbm dan lpg lancar di wilayah terdampak bencana banjir bandang di sumbar pertamina juga telah mengaktifakan skema alternatif mobil tangki guna mengantisipasi akses jalan yg putus https tcoyhuoyqcyck,1790143379445313701,0,https://pbs.twimg.com/media/GNfd5r4bAAEXCaF.jpg,,in,,0,0,0,https://twitter.com/Zeamaysaja/status/1790143379445313701,1502221057838940160,Zeamaysaja
Mon May 13 21:54:48 +0000 2024,1.0,neutral,"['pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'httpstcocpnxvbvnsp', 'energizingyou', 'httpstcoxoydceqbmb']",pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar https tcocpnxvbvnsp energizingyou https tcoxoydceqbmb,1790138650581160329,0,https://pbs.twimg.com/media/GNfZnHUWIAA4UtP.jpg,,in,,0,0,0,https://twitter.com/yogaprasetyo66/status/1790138650581160329,1606983188936810501,yogaprasetyo66
Mon May 13 21:52:47 +0000 2024,1.0,neutral,"['pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'httpstcofhovzlovik', 'energizingyou', 'httpstcowflzasnfgq']",pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar https tcofhovzlovik energizingyou https tcowflzasnfgq,1790138143817040026,0,https://pbs.twimg.com/media/GNfZJoOWcAAfbOw.jpg,,in,,0,0,0,https://twitter.com/gitasavira10/status/1790138143817040026,1605546272840384513,gitasavira10
Mon May 13 21:50:38 +0000 2024,1.0,neutral,"['alhamdulilah', 'ya', 'pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'terimakasih', 'banyak', 'pertamina', 'httpstco1tw6rn4qzn']",alhamdulilah ya pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar terimakasih banyak pertamina https tco1tw6rn4qzn,1790137604672827773,0,,,in,,0,0,0,https://twitter.com/gitasavira10/status/1790137604672827773,1605546272840384513,gitasavira10
Mon May 13 21:50:34 +0000 2024,1.0,neutral,"['pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'alhamdulillah', 'jadi', 'jangan', 'khawatir', 'ya', 'guys', 'httpstco7vgoiw1bv4']",pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar alhamdulillah jadi jangan khawatir ya guys https tco7vgoiw1bv4,1790137587400573419,0,,,in,,0,0,0,https://twitter.com/gitasavira10/status/1790137587400573419,1605546272840384513,gitasavira10
Mon May 13 21:50:29 +0000 2024,1.0,neutral,"['pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'pertamina', 'selalu', 'beri', 'yang', 'baik', 'httpstcoqeoudt8cpt']",pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar pertamina selalu memberikan yang terbaik https tcoqeoudt8cpt,1790137565565133212,0,,,in,,0,0,0,https://twitter.com/gitasavira10/status/1790137565565133212,1605546272840384513,gitasavira10
Mon May 13 21:50:00 +0000 2024,1.0,neutral,"['fyi', 'nih', 'pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'salut', 'bgt', 'yaaa', 'httpstcovtterypoim']",fyi nih pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar salut bgt yaaa https tcovtterypoim,1790137442869055852,0,,,in,,0,0,0,https://twitter.com/ikamawardi1/status/1790137442869055852,1606976993647808513,ikamawardi1
Mon May 13 21:49:48 +0000 2024,1.0,neutral,"['fyi', 'nih', 'guys', 'pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'httpstcoxkkcussdru']",fyi nih guys pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar https tcoxkkcussdru,1790137393158213790,0,,,in,,0,0,0,https://twitter.com/ikamawardi1/status/1790137393158213790,1606976993647808513,ikamawardi1
Mon May 13 21:49:11 +0000 2024,1.0,neutral,"['bukti', 'nyata', 'pertamina', 'peduli', 'banget', 'sama', 'ada', 'di', 'lapang', 'nih', 'pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'httpstcovtterypoim']",bukti nyata pertamina peduli banget sama keadaan di lapangan nih pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar https tcovtterypoim,1790137238568780280,0,,,in,,0,0,0,https://twitter.com/ikamawardi1/status/1790137238568780280,1606976993647808513,ikamawardi1
Mon May 13 21:46:57 +0000 2024,1.0,neutral,"['ga', 'perlu', 'khawatir', 'ya', 'pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'httpstcorfzi6ddjzz']",ga perlu khawatir ya pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar https tcorfzi6ddjzz,1790136675542159759,0,,,in,,0,0,0,https://twitter.com/akbarfadilla5/status/1790136675542159759,1606984840691462145,akbarfadilla5
Mon May 13 21:46:43 +0000 2024,1.0,neutral,"['alhamdulillah', 'pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'jadi', 'masyarakat', 'tidak', 'perlu', 'khawatir', 'lagi', 'httpstcohlwqfvhdty']",alhamdulillah pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar jadi masyarakat tidak perlu khawatir lagi https tcohlwqfvhdty,1790136619829264573,0,,,in,,0,0,0,https://twitter.com/akbarfadilla5/status/1790136619829264573,1606984840691462145,akbarfadilla5
Mon May 13 21:46:40 +0000 2024,1.0,neutral,"['alhamdulillah', 'banget', 'pertamina', 'pasti', 'sedia', 'pasok', 'energi', 'di', 'wilayah', 'dampak', 'bencana', 'banjir', 'bandang', 'sumbar', 'jadi', 'jangan', 'khawatir', 'httpstcohlwqfvhdty']",alhamdulillah banget pertamina pastikan ketersediaan pasokan energi di wilayah terdampak bencana banjir bandang sumbar jadi jangan khawatir https tcohlwqfvhdty,1790136604222271604,0,,,in,,0,0,0,https://twitter.com/akbarfadilla5/status/1790136604222271604,1606984840691462145,akbarfadilla5
Mon May 13 20:42:25 +0000 2024,1.0,neutral,"['pertamina', 'patra', 'niaga', 'pasti', 'stok', 'bbm', 'dan', 'lpg', 'pasca', 'banjir', 'bandang', 'di', 'wilayah', 'sumbar', 'stok', 'tetap', 'aman', 'httpstcojslb3os4u2']",pertamina patra niaga memastikan stok bbm dan lpg pasca banjir bandang di wilayah sumbar stok tetap aman https tcojslb3os4u2,1790120436048470028,0,https://pbs.twimg.com/media/GNfJCUvXIAAeEOK.jpg,,in,,0,0,0,https://twitter.com/inumhani/status/1790120436048470028,1705098336385314816,inumhani
Mon May 13 20:24:45 +0000 2024,1.0,food,"['pasti', 'stok', 'bbm', 'dan', 'lpg', 'aman', 'di', 'wilayah', 'dampak', 'banjir', 'bandang', 'sumbar', 'httpstcojuo7ktqrpx']",pastikan stok bbm dan lpg aman di wilayah terdampak banjir bandang sumbar https tcojuo7ktqrpx,1790115988488307152,0,https://pbs.twimg.com/media/GNfE_jxXoAAINE3.jpg,,in,him,0,0,0,https://twitter.com/hikijng/status/1790115988488307152,765554529131606016,hikijng
Mon May 13 20:01:03 +0000 2024,1.0,neutral,"['pertamina', 'patra', 'niaga', 'pasti', 'stok', 'bbm', 'dan', 'lpg', 'pasca', 'banjir', 'bandang', 'di', 'wilayah', 'sumbar', 'stok', 'tetap', 'aman', 'penuh', 'httpstco0pybbhlaz4']",pertamina patra niaga memastikan stok bbm dan lpg pasca banjir bandang di wilayah sumbar stok tetap aman terpenuhi https tco0pybbhlaz4,1790110027883360680,0,https://pbs.twimg.com/media/GNe_lO_bMAIKuZv.jpg,,in,,0,0,0,https://twitter.com/terservah/status/1790110027883360680,1696788928756617216,terservah
Mon May 13 19:38:44 +0000 2024,1.0,neutral,"['video', 'update', 'banjir', 'bandang', 'sumbar', '43', 'tinggal', 'amp', '15', 'orang', 'hilang', 'httpstcobadtfkjnnx']",video update banjir bandang sumbar 43 meninggal amp 15 orang hilang https tcobadtfkjnnx,1790104411789996091,0,,,in,"Bandung, Indonesia",0,1,0,https://twitter.com/GinIndrayati/status/1790104411789996091,1591284430378741760,GinIndrayati
Mon May 13 18:41:31 +0000 2024,-1.0,neutral,"['oppungjuntao', 'sumbar', 'sedang', 'landa', 'banjir', 'bandang', 'galodo', 'longsor', 'jalan', 'putus', 'total', 'hujan', 'lebat', 'belum', 'lagi', 'gunung', 'marapi', 'dll', 'ini', 'malah', 'sibuk', 'di', 'masjid', 'gituan']",oppungjuntao sumbar sedang dilanda banjir bandang galodo longsor jalan putus total hujan lebat belum lagi gunung marapi dll ini malah sibuk di masjid gituan,1790090012245242231,0,,oppungjuntao,in,"Mandiangin Koto Selayan, Indon",0,0,0,https://twitter.com/umbrelluck/status/1790090012245242231,3326892001,umbrelluck
Mon May 13 18:22:38 +0000 2024,1.0,neutral,"['korban', 'banjir', 'sumbar', 'terus', 'tingkat', 'per', 'senin', 'malam', '47', 'lapor', 'tewas', '14', 'hilang', 'bnpb', 'laku', 'status', 'tanggap', 'darurat', 'banjir', 'lahar', 'hujan', 'dan', 'longsor', 'lama', '14', 'hari', 'bnpb indonesia', 'infobmkg', 'banjirbandangsumbar', 'httpstcoxacrnrv5f6']",korban banjir sumbar terus meningkat per senin malam 47 dilaporkan tewas 14 hilang bnpb berlakukan status tanggap darurat banjir lahar hujan dan longsor selama 14 hari bnpb_indonesia infobmkg banjirbandangsumbar https tcoxacrnrv5f6,1790085259540967515,0,,,in,"Washington, DC",0,0,0,https://twitter.com/BenarNewsID/status/1790085259540967515,3063826036,BenarNewsID
Mon May 13 18:15:15 +0000 2024,1.0,neutral,"['update', 'banjir', 'bandang', 'di', 'sumbar', 'korban', 'tewas', 'capai', '43', 'orang', 'warga', 'temu', 'bagi', 'paha', 'korban', 'httpstcounyo6vehfl']",update banjir bandang di sumbar korban tewas capai 43 orang warga temukan bagian paha korban https tcounyo6vehfl,1790083400688345515,0,,,in,di hati masyarakat jawa barat,0,0,0,https://twitter.com/ManiakRT/status/1790083400688345515,935961800,ManiakRT
Mon May 13 17:32:49 +0000 2024,1.0,neutral,"['pertamina', 'pasti', 'stok', 'bbm', 'dan', 'lpg', 'aman', 'di', 'wilayah', 'dampak', 'banjir', 'bandang', 'sumbar', 'httpstcopvfydx0aae']",pertamina pastikan stok bbm dan lpg aman di wilayah terdampak banjir bandang sumbar https tcopvfydx0aae,1790072722938098162,0,https://pbs.twimg.com/media/GNedpfTaMAI3UZi.jpg,,in,,0,0,0,https://twitter.com/arapawesti/status/1790072722938098162,1647099633271984128,arapawesti
Mon May 13 17:32:14 +0000 2024,1.0,neutral,"['pertamina', 'pasti', 'stok', 'bbm', 'dan', 'lpg', 'aman', 'di', 'wilayah', 'dampak', 'banjir', 'bandang', 'sumbar', 'httpstcozkz1qb59xh']",pertamina pastikan stok bbm dan lpg aman di wilayah terdampak banjir bandang sumbar https tcozkz1qb59xh,1790072576179380259,0,https://pbs.twimg.com/media/GNedhDfaMAIsKiQ.jpg,,in,,0,0,0,https://twitter.com/alinkifani/status/1790072576179380259,1647101877610512392,alinkifani
Mon May 13 17:31:43 +0000 2024,1.0,neutral,"['pertamina', 'pasti', 'stok', 'bbm', 'dan', 'lpg', 'aman', 'di', 'wilayah', 'dampak', 'banjir', 'bandang', 'sumbar', 'httpstco2cmg06wbok']",pertamina pastikan stok bbm dan lpg aman di wilayah terdampak banjir bandang sumbar https tco2cmg06wbok,1790072444545356105,0,https://pbs.twimg.com/media/GNedZG0bUAALLdN.jpg,,in,,0,0,0,https://twitter.com/rorotiffani/status/1790072444545356105,1682372617725173761,rorotiffani
Mon May 13 17:31:00 +0000 2024,1.0,neutral,"['pertamina', 'pasti', 'stok', 'bbm', 'dan', 'lpg', 'aman', 'di', 'wilayah', 'dampak', 'banjir', 'bandang', 'sumbar', 'httpstco1rcwgvc8sk']",pertamina pastikan stok bbm dan lpg aman di wilayah terdampak banjir bandang sumbar https tco1rcwgvc8sk,1790072264320295249,0,https://pbs.twimg.com/media/GNedOtSaMAEe_UG.jpg,,in,,0,0,0,https://twitter.com/ivankalalisa/status/1790072264320295249,1647094953703772160,ivankalalisa
Mon May 13 17:23:36 +0000 2024,1.0,neutral,"['korban', 'jiwa', 'banjir', 'bandang', 'sumbar', 'tambah', 'jadi', '44', 'orang', 'httpstcoytlslcqjim']",korban jiwa banjir bandang sumbar bertambah jadi 44 orang https tcoytlslcqjim,1790070401894330593,1,,,in,,0,0,0,https://twitter.com/VIVAcoid/status/1790070401894330593,41730943,VIVAcoid
Mon May 13 17:21:32 +0000 2024,1.0,shelter,"['pray', 'old', 'trafford', 'amp', 'sumbar', 'atap', 'bocor', 'akibat', 'banjir', 'di', 'old', 'trafford', 'markas', 'red', 'devils', 'telah', 'laga', 'manchester', 'united', 'arsenalfor', 'fans', 'mu', 'ini', 'uji', 'banjir', 'bandang', 'jadi', 'di', 'provinsi', 'sumatra', 'baratsemoga', 'sumbar', 'cepat', 'pulih', 'kembali', 'ikotv', 'streamingbola', 'httpstcofxlhamygj9']",pray old trafford amp sumbar atap bocor mengakibatkan banjir di old trafford markas red devils setelah laga manchester united arsenalfor fans mu ini ujian banjir bandang terjadi di provinsi sumatra baratsemoga sumbar cepat pulih kembali ikotv streamingbola https tcofxlhamygj9,1790069883671105595,0,https://pbs.twimg.com/media/GNebEjiaMAAv9n_.jpg,,in,Indonesia,0,0,0,https://twitter.com/888keviin/status/1790069883671105595,1373203324904775687,888keviin
Mon May 13 17:21:16 +0000 2024,1.0,neutral,"['banjir', 'bandang', 'di', 'sumbar', 'tewas', '44', 'orang', 'bnpb', 'korban', 'jiwa', 'bisa', 'tambah', 'httpstcocmtf61cuy0', 'via', 'indopolitika']",banjir bandang di sumbar tewaskan 44 orang bnpb korban jiwa bisa bertambah https tcocmtf61cuy0 via indopolitika,1790069816835059831,0,,,in,Indonesia,0,0,0,https://twitter.com/Indopolitika/status/1790069816835059831,1645980546,Indopolitika
